tag,fy,fp,end,val,unit
NetIncomeLoss,2010,FY,2008-12-31,45220000000,USD
NetIncomeLoss,2010,FY,2008-12-31,45220000000,USD
NetIncomeLoss,2010,Q1,2009-03-31,4550000000,USD
NetIncomeLoss,2009,Q2,2009-06-30,8500000000,USD
NetIncomeLoss,2010,Q2,2009-06-30,8500000000,USD
NetIncomeLoss,2009,Q2,2009-06-30,3950000000,USD
NetIncomeLoss,2010,Q2,2009-06-30,3950000000,USD
NetIncomeLoss,2009,Q3,2009-09-30,13230000000,USD
NetIncomeLoss,2010,Q3,2009-09-30,13230000000,USD
NetIncomeLoss,2009,Q3,2009-09-30,4730000000,USD
NetIncomeLoss,2010,Q3,2009-09-30,4730000000,USD
NetIncomeLoss,2009,FY,2009-12-31,19280000000,USD
NetIncomeLoss,2010,FY,2009-12-31,19280000000,USD
NetIncomeLoss,2010,FY,2009-12-31,19280000000,USD
NetIncomeLoss,2011,FY,2009-12-31,19280000000,USD
NetIncomeLoss,2010,Q1,2010-03-31,6300000000,USD
NetIncomeLoss,2011,Q1,2010-03-31,6300000000,USD
NetIncomeLoss,2010,Q2,2010-06-30,13860000000,USD
NetIncomeLoss,2011,Q2,2010-06-30,13860000000,USD
NetIncomeLoss,2010,Q2,2010-06-30,7560000000,USD
NetIncomeLoss,2011,Q2,2010-06-30,7560000000,USD
NetIncomeLoss,2010,Q3,2010-09-30,21210000000,USD
NetIncomeLoss,2011,Q3,2010-09-30,21210000000,USD
NetIncomeLoss,2010,Q3,2010-09-30,7350000000,USD
NetIncomeLoss,2011,Q3,2010-09-30,7350000000,USD
NetIncomeLoss,2010,FY,2010-12-31,30460000000,USD
NetIncomeLoss,2010,FY,2010-12-31,30460000000,USD
NetIncomeLoss,2011,FY,2010-12-31,30460000000,USD
NetIncomeLoss,2012,FY,2010-12-31,30460000000,USD
NetIncomeLoss,2011,Q1,2011-03-31,10650000000,USD
NetIncomeLoss,2012,Q1,2011-03-31,10650000000,USD
NetIncomeLoss,2011,Q2,2011-06-30,21330000000,USD
NetIncomeLoss,2012,Q2,2011-06-30,21330000000,USD
NetIncomeLoss,2011,Q2,2011-06-30,10680000000,USD
NetIncomeLoss,2012,Q2,2011-06-30,10680000000,USD
NetIncomeLoss,2011,Q3,2011-09-30,31660000000,USD
NetIncomeLoss,2012,Q3,2011-09-30,31660000000,USD
NetIncomeLoss,2011,Q3,2011-09-30,10330000000,USD
NetIncomeLoss,2012,Q3,2011-09-30,10330000000,USD
NetIncomeLoss,2011,FY,2011-12-31,41060000000,USD
NetIncomeLoss,2012,FY,2011-12-31,41060000000,USD
NetIncomeLoss,2013,FY,2011-12-31,41060000000,USD
NetIncomeLoss,2012,Q1,2012-03-31,9450000000,USD
NetIncomeLoss,2013,Q1,2012-03-31,9450000000,USD
NetIncomeLoss,2012,Q2,2012-06-30,25360000000,USD
NetIncomeLoss,2013,Q2,2012-06-30,25360000000,USD
NetIncomeLoss,2012,Q2,2012-06-30,15910000000,USD
NetIncomeLoss,2013,Q2,2012-06-30,15910000000,USD
NetIncomeLoss,2012,Q3,2012-09-30,34930000000,USD
NetIncomeLoss,2013,Q3,2012-09-30,34930000000,USD
NetIncomeLoss,2012,Q3,2012-09-30,9570000000,USD
NetIncomeLoss,2013,Q3,2012-09-30,9570000000,USD
NetIncomeLoss,2012,FY,2012-12-31,44880000000,USD
NetIncomeLoss,2013,FY,2012-12-31,44880000000,USD
NetIncomeLoss,2014,FY,2012-12-31,44880000000,USD
NetIncomeLoss,2013,Q1,2013-03-31,9500000000,USD
NetIncomeLoss,2014,Q1,2013-03-31,9500000000,USD
NetIncomeLoss,2013,Q2,2013-06-30,16360000000,USD
NetIncomeLoss,2014,Q2,2013-06-30,16360000000,USD
NetIncomeLoss,2013,Q2,2013-06-30,6860000000,USD
NetIncomeLoss,2014,Q2,2013-06-30,6860000000,USD
NetIncomeLoss,2013,Q3,2013-09-30,24230000000,USD
NetIncomeLoss,2014,Q3,2013-09-30,24230000000,USD
NetIncomeLoss,2013,Q3,2013-09-30,7870000000,USD
NetIncomeLoss,2014,Q3,2013-09-30,7870000000,USD
NetIncomeLoss,2013,FY,2013-12-31,32580000000,USD
NetIncomeLoss,2014,FY,2013-12-31,32580000000,USD
NetIncomeLoss,2015,FY,2013-12-31,32580000000,USD
NetIncomeLoss,2014,Q1,2014-03-31,9100000000,USD
NetIncomeLoss,2015,Q1,2014-03-31,9100000000,USD
NetIncomeLoss,2014,Q2,2014-06-30,17880000000,USD
NetIncomeLoss,2015,Q2,2014-06-30,17880000000,USD
NetIncomeLoss,2014,Q2,2014-06-30,8780000000,USD
NetIncomeLoss,2015,Q2,2014-06-30,8780000000,USD
NetIncomeLoss,2014,Q3,2014-09-30,25950000000,USD
NetIncomeLoss,2015,Q3,2014-09-30,25950000000,USD
NetIncomeLoss,2014,Q3,2014-09-30,8070000000,USD
NetIncomeLoss,2015,Q3,2014-09-30,8070000000,USD
NetIncomeLoss,2014,FY,2014-12-31,32520000000,USD
NetIncomeLoss,2015,FY,2014-12-31,32520000000,USD
NetIncomeLoss,2016,FY,2014-12-31,32520000000,USD
NetIncomeLoss,2015,Q1,2015-03-31,4940000000,USD
NetIncomeLoss,2016,Q1,2015-03-31,4940000000,USD
NetIncomeLoss,2015,Q2,2015-06-30,9130000000,USD
NetIncomeLoss,2016,Q2,2015-06-30,9130000000,USD
NetIncomeLoss,2015,Q2,2015-06-30,4190000000,USD
NetIncomeLoss,2016,Q2,2015-06-30,4190000000,USD
NetIncomeLoss,2015,Q3,2015-09-30,13370000000,USD
NetIncomeLoss,2016,Q3,2015-09-30,13370000000,USD
NetIncomeLoss,2015,Q3,2015-09-30,4240000000,USD
NetIncomeLoss,2016,Q3,2015-09-30,4240000000,USD
NetIncomeLoss,2015,FY,2015-12-31,16150000000,USD
NetIncomeLoss,2016,FY,2015-12-31,16150000000,USD
NetIncomeLoss,2017,FY,2015-12-31,16150000000,USD
NetIncomeLoss,2016,Q1,2016-03-31,1810000000,USD
NetIncomeLoss,2017,Q1,2016-03-31,1810000000,USD
NetIncomeLoss,2016,Q2,2016-06-30,3510000000,USD
NetIncomeLoss,2017,Q2,2016-06-30,3510000000,USD
NetIncomeLoss,2016,Q2,2016-06-30,1700000000,USD
NetIncomeLoss,2017,Q2,2016-06-30,1700000000,USD
NetIncomeLoss,2016,Q3,2016-09-30,6160000000,USD
NetIncomeLoss,2017,Q3,2016-09-30,6160000000,USD
NetIncomeLoss,2016,Q3,2016-09-30,2650000000,USD
NetIncomeLoss,2017,Q3,2016-09-30,2650000000,USD
NetIncomeLoss,2016,FY,2016-12-31,7840000000,USD
NetIncomeLoss,2017,FY,2016-12-31,7840000000,USD
NetIncomeLoss,2018,FY,2016-12-31,7840000000,USD
NetIncomeLoss,2017,Q1,2017-03-31,4010000000,USD
NetIncomeLoss,2018,Q1,2017-03-31,4010000000,USD
NetIncomeLoss,2017,Q2,2017-06-30,7360000000,USD
NetIncomeLoss,2018,Q2,2017-06-30,7360000000,USD
NetIncomeLoss,2017,Q2,2017-06-30,3350000000,USD
NetIncomeLoss,2018,Q2,2017-06-30,3350000000,USD
NetIncomeLoss,2017,Q3,2017-09-30,11330000000,USD
NetIncomeLoss,2018,Q3,2017-09-30,11330000000,USD
NetIncomeLoss,2017,Q3,2017-09-30,3970000000,USD
NetIncomeLoss,2018,Q3,2017-09-30,3970000000,USD
NetIncomeLoss,2017,FY,2017-12-31,19710000000,USD
NetIncomeLoss,2018,FY,2017-12-31,19710000000,USD
NetIncomeLoss,2019,FY,2017-12-31,19710000000,USD
NetIncomeLoss,2018,Q1,2018-03-31,4650000000,USD
NetIncomeLoss,2019,Q1,2018-03-31,4650000000,USD
NetIncomeLoss,2018,Q2,2018-06-30,8600000000,USD
NetIncomeLoss,2019,Q2,2018-06-30,8600000000,USD
NetIncomeLoss,2018,Q2,2018-06-30,3950000000,USD
NetIncomeLoss,2019,Q2,2018-06-30,3950000000,USD
NetIncomeLoss,2018,Q3,2018-09-30,14840000000,USD
NetIncomeLoss,2019,Q3,2018-09-30,14840000000,USD
NetIncomeLoss,2018,Q3,2018-09-30,6240000000,USD
NetIncomeLoss,2019,Q3,2018-09-30,6240000000,USD
NetIncomeLoss,2018,FY,2018-12-31,20840000000,USD
NetIncomeLoss,2019,FY,2018-12-31,20840000000,USD
NetIncomeLoss,2020,FY,2018-12-31,20840000000,USD
NetIncomeLoss,2019,Q1,2019-03-31,2350000000,USD
NetIncomeLoss,2020,Q1,2019-03-31,2350000000,USD
NetIncomeLoss,2019,Q2,2019-06-30,5480000000,USD
NetIncomeLoss,2020,Q2,2019-06-30,5480000000,USD
NetIncomeLoss,2019,Q2,2019-06-30,3130000000,USD
NetIncomeLoss,2020,Q2,2019-06-30,3130000000,USD
NetIncomeLoss,2019,Q3,2019-09-30,8650000000,USD
NetIncomeLoss,2020,Q3,2019-09-30,8650000000,USD
NetIncomeLoss,2019,Q3,2019-09-30,3170000000,USD
NetIncomeLoss,2020,Q3,2019-09-30,3170000000,USD
NetIncomeLoss,2019,FY,2019-12-31,14340000000,USD
NetIncomeLoss,2020,FY,2019-12-31,14340000000,USD
NetIncomeLoss,2021,FY,2019-12-31,14340000000,USD
NetIncomeLoss,2020,Q1,2020-03-31,-610000000,USD
NetIncomeLoss,2021,Q1,2020-03-31,-610000000,USD
NetIncomeLoss,2020,Q2,2020-06-30,-1690000000,USD
NetIncomeLoss,2021,Q2,2020-06-30,-1690000000,USD
NetIncomeLoss,2020,Q2,2020-06-30,-1080000000,USD
NetIncomeLoss,2021,Q2,2020-06-30,-1080000000,USD
NetIncomeLoss,2020,Q3,2020-09-30,-2370000000,USD
NetIncomeLoss,2021,Q3,2020-09-30,-2370000000,USD
NetIncomeLoss,2020,Q3,2020-09-30,-680000000,USD
NetIncomeLoss,2021,Q3,2020-09-30,-680000000,USD
NetIncomeLoss,2020,FY,2020-12-31,-22440000000,USD
NetIncomeLoss,2021,FY,2020-12-31,-22440000000,USD
NetIncomeLoss,2022,FY,2020-12-31,-22440000000,USD
NetIncomeLoss,2021,Q1,2021-03-31,2730000000,USD
NetIncomeLoss,2022,Q1,2021-03-31,2730000000,USD
NetIncomeLoss,2021,Q2,2021-06-30,7420000000,USD
NetIncomeLoss,2022,Q2,2021-06-30,7420000000,USD
NetIncomeLoss,2021,Q2,2021-06-30,4690000000,USD
NetIncomeLoss,2022,Q2,2021-06-30,4690000000,USD
NetIncomeLoss,2021,Q3,2021-09-30,14170000000,USD
NetIncomeLoss,2022,Q3,2021-09-30,14170000000,USD
NetIncomeLoss,2021,Q3,2021-09-30,6750000000,USD
NetIncomeLoss,2022,Q3,2021-09-30,6750000000,USD
NetIncomeLoss,2021,FY,2021-12-31,23040000000,USD
NetIncomeLoss,2022,FY,2021-12-31,23040000000,USD
NetIncomeLoss,2023,FY,2021-12-31,23040000000,USD
NetIncomeLoss,2022,Q1,2022-03-31,5480000000,USD
NetIncomeLoss,2023,Q1,2022-03-31,5480000000,USD
NetIncomeLoss,2022,Q2,2022-06-30,23330000000,USD
NetIncomeLoss,2023,Q2,2022-06-30,23330000000,USD
NetIncomeLoss,2022,Q2,2022-06-30,17850000000,USD
NetIncomeLoss,2023,Q2,2022-06-30,17850000000,USD
NetIncomeLoss,2022,Q3,2022-09-30,42990000000,USD
NetIncomeLoss,2023,Q3,2022-09-30,42990000000,USD
NetIncomeLoss,2022,Q3,2022-09-30,19660000000,USD
NetIncomeLoss,2023,Q3,2022-09-30,19660000000,USD
NetIncomeLoss,2022,FY,2022-12-31,55740000000,USD
NetIncomeLoss,2023,FY,2022-12-31,55740000000,USD
NetIncomeLoss,2024,FY,2022-12-31,55740000000,USD
NetIncomeLoss,2023,Q1,2023-03-31,11430000000,USD
NetIncomeLoss,2024,Q1,2023-03-31,11430000000,USD
NetIncomeLoss,2023,Q2,2023-06-30,19310000000,USD
NetIncomeLoss,2024,Q2,2023-06-30,19310000000,USD
NetIncomeLoss,2023,Q2,2023-06-30,7880000000,USD
NetIncomeLoss,2024,Q2,2023-06-30,7880000000,USD
NetIncomeLoss,2023,Q3,2023-09-30,28380000000,USD
NetIncomeLoss,2024,Q3,2023-09-30,28380000000,USD
NetIncomeLoss,2023,Q3,2023-09-30,9070000000,USD
NetIncomeLoss,2024,Q3,2023-09-30,9070000000,USD
NetIncomeLoss,2023,FY,2023-12-31,36010000000,USD
NetIncomeLoss,2024,FY,2023-12-31,36010000000,USD
NetIncomeLoss,2024,Q1,2024-03-31,8220000000,USD
NetIncomeLoss,2025,Q1,2024-03-31,8220000000,USD
NetIncomeLoss,2024,Q2,2024-06-30,17460000000,USD
NetIncomeLoss,2025,Q2,2024-06-30,17460000000,USD
NetIncomeLoss,2024,Q2,2024-06-30,9240000000,USD
NetIncomeLoss,2025,Q2,2024-06-30,9240000000,USD
NetIncomeLoss,2024,Q3,2024-09-30,26070000000,USD
NetIncomeLoss,2025,Q3,2024-09-30,26070000000,USD
NetIncomeLoss,2024,Q3,2024-09-30,8610000000,USD
NetIncomeLoss,2025,Q3,2024-09-30,8610000000,USD
NetIncomeLoss,2024,FY,2024-12-31,33680000000,USD
NetIncomeLoss,2025,Q1,2025-03-31,7713000000,USD
NetIncomeLoss,2025,Q2,2025-06-30,14795000000,USD
NetIncomeLoss,2025,Q2,2025-06-30,7082000000,USD
NetIncomeLoss,2025,Q3,2025-09-30,22343000000,USD
NetIncomeLoss,2025,Q3,2025-09-30,7548000000,USD
Revenues,2011,FY,2009-12-31,301500000000,USD
Revenues,2011,FY,2010-12-31,370125000000,USD
Revenues,2012,FY,2010-12-31,370125000000,USD
Revenues,2011,FY,2011-12-31,467029000000,USD
Revenues,2012,FY,2011-12-31,467029000000,USD
Revenues,2013,FY,2011-12-31,467029000000,USD
Revenues,2012,FY,2012-12-31,453123000000,USD
Revenues,2013,FY,2012-12-31,451509000000,USD
Revenues,2014,FY,2012-12-31,451509000000,USD
Revenues,2013,FY,2013-12-31,420836000000,USD
Revenues,2014,FY,2013-12-31,420836000000,USD
Revenues,2015,FY,2013-12-31,420836000000,USD
Revenues,2014,FY,2014-12-31,394105000000,USD
Revenues,2015,FY,2014-12-31,394105000000,USD
Revenues,2016,FY,2014-12-31,394105000000,USD
Revenues,2015,FY,2015-12-31,259488000000,USD
Revenues,2016,FY,2015-12-31,259488000000,USD
Revenues,2017,FY,2015-12-31,239854000000,USD
Revenues,2016,FY,2016-12-31,218608000000,USD
Revenues,2017,FY,2016-12-31,200628000000,USD
Revenues,2018,FY,2016-12-31,200628000000,USD
Revenues,2018,Q1,2017-03-31,56474000000,USD
Revenues,2018,Q2,2017-06-30,112500000000,USD
Revenues,2018,Q2,2017-06-30,56026000000,USD
Revenues,2018,Q3,2017-09-30,171850000000,USD
Revenues,2018,Q3,2017-09-30,59350000000,USD
Revenues,2017,FY,2017-12-31,237162000000,USD
Revenues,2018,FY,2017-12-31,237162000000,USD
Revenues,2019,FY,2017-12-31,244363000000,USD
Revenues,2018,Q1,2018-03-31,65436000000,USD
Revenues,2019,Q1,2018-03-31,65436000000,USD
Revenues,2018,Q2,2018-06-30,136892000000,USD
Revenues,2019,Q2,2018-06-30,136892000000,USD
Revenues,2018,Q2,2018-06-30,71456000000,USD
Revenues,2019,Q2,2018-06-30,71456000000,USD
Revenues,2018,Q3,2018-09-30,211079000000,USD
Revenues,2019,Q3,2018-09-30,218317000000,USD
Revenues,2018,Q3,2018-09-30,74187000000,USD
Revenues,2019,Q3,2018-09-30,76605000000,USD
Revenues,2018,FY,2018-12-31,279332000000,USD
Revenues,2019,FY,2018-12-31,290212000000,USD
Revenues,2020,FY,2018-12-31,290212000000,USD
Revenues,2019,Q1,2019-03-31,61646000000,USD
Revenues,2020,Q1,2019-03-31,63625000000,USD
Revenues,2019,Q2,2019-06-30,129137000000,USD
Revenues,2020,Q2,2019-06-30,132716000000,USD
Revenues,2019,Q2,2019-06-30,67491000000,USD
Revenues,2020,Q2,2019-06-30,69091000000,USD
Revenues,2019,Q3,2019-09-30,197765000000,USD
Revenues,2020,Q3,2019-09-30,197765000000,USD
Revenues,2019,Q3,2019-09-30,65049000000,USD
Revenues,2020,Q3,2019-09-30,65049000000,USD
Revenues,2019,FY,2019-12-31,264938000000,USD
Revenues,2020,FY,2019-12-31,264938000000,USD
Revenues,2021,FY,2019-12-31,264938000000,USD
Revenues,2020,Q1,2020-03-31,56158000000,USD
Revenues,2021,Q1,2020-03-31,56158000000,USD
Revenues,2020,Q2,2020-06-30,88763000000,USD
Revenues,2021,Q2,2020-06-30,88763000000,USD
Revenues,2020,Q2,2020-06-30,32605000000,USD
Revenues,2021,Q2,2020-06-30,32605000000,USD
Revenues,2020,Q3,2020-09-30,134962000000,USD
Revenues,2021,Q3,2020-09-30,134962000000,USD
Revenues,2020,Q3,2020-09-30,46199000000,USD
Revenues,2021,Q3,2020-09-30,46199000000,USD
Revenues,2020,FY,2020-12-31,181502000000,USD
Revenues,2021,FY,2020-12-31,181502000000,USD
Revenues,2022,FY,2020-12-31,181502000000,USD
Revenues,2021,Q1,2021-03-31,59147000000,USD
Revenues,2022,Q1,2021-03-31,59147000000,USD
Revenues,2021,Q2,2021-06-30,126889000000,USD
Revenues,2022,Q2,2021-06-30,126889000000,USD
Revenues,2021,Q2,2021-06-30,67742000000,USD
Revenues,2022,Q2,2021-06-30,67742000000,USD
Revenues,2021,Q3,2021-09-30,200675000000,USD
Revenues,2022,Q3,2021-09-30,200675000000,USD
Revenues,2021,Q3,2021-09-30,73786000000,USD
Revenues,2022,Q3,2021-09-30,73786000000,USD
Revenues,2021,FY,2021-12-31,285640000000,USD
Revenues,2022,FY,2021-12-31,285640000000,USD
Revenues,2023,FY,2021-12-31,285640000000,USD
Revenues,2022,Q1,2022-03-31,90500000000,USD
Revenues,2023,Q1,2022-03-31,90500000000,USD
Revenues,2022,Q2,2022-06-30,206181000000,USD
Revenues,2023,Q2,2022-06-30,206181000000,USD
Revenues,2022,Q2,2022-06-30,115681000000,USD
Revenues,2023,Q2,2022-06-30,115681000000,USD
Revenues,2022,Q3,2022-09-30,318251000000,USD
Revenues,2023,Q3,2022-09-30,318251000000,USD
Revenues,2022,Q3,2022-09-30,112070000000,USD
Revenues,2023,Q3,2022-09-30,112070000000,USD
Revenues,2022,FY,2022-12-31,413680000000,USD
Revenues,2023,FY,2022-12-31,413680000000,USD
Revenues,2024,FY,2022-12-31,413680000000,USD
Revenues,2023,Q1,2023-03-31,86564000000,USD
Revenues,2024,Q1,2023-03-31,86564000000,USD
Revenues,2023,Q2,2023-06-30,169478000000,USD
Revenues,2024,Q2,2023-06-30,169478000000,USD
Revenues,2023,Q2,2023-06-30,82914000000,USD
Revenues,2024,Q2,2023-06-30,82914000000,USD
Revenues,2023,Q3,2023-09-30,260238000000,USD
Revenues,2024,Q3,2023-09-30,260238000000,USD
Revenues,2023,Q3,2023-09-30,90760000000,USD
Revenues,2024,Q3,2023-09-30,90760000000,USD
Revenues,2023,FY,2023-12-31,344582000000,USD
Revenues,2024,FY,2023-12-31,344582000000,USD
Revenues,2024,Q1,2024-03-31,83083000000,USD
Revenues,2025,Q1,2024-03-31,83083000000,USD
Revenues,2024,Q2,2024-06-30,176143000000,USD
Revenues,2025,Q2,2024-06-30,176143000000,USD
Revenues,2024,Q2,2024-06-30,93060000000,USD
Revenues,2025,Q2,2024-06-30,93060000000,USD
Revenues,2024,Q3,2024-09-30,266159000000,USD
Revenues,2025,Q3,2024-09-30,266159000000,USD
Revenues,2024,Q3,2024-09-30,90016000000,USD
Revenues,2025,Q3,2024-09-30,90016000000,USD
Revenues,2024,FY,2024-12-31,349585000000,USD
Revenues,2025,Q1,2025-03-31,83130000000,USD
Revenues,2025,Q2,2025-06-30,164636000000,USD
Revenues,2025,Q2,2025-06-30,81506000000,USD
Revenues,2025,Q3,2025-09-30,249930000000,USD
Revenues,2025,Q3,2025-09-30,85294000000,USD
